В прежней версии окно формы создания нового платежа повторяло бумажный вариант платёжного поручения, что было ОЧЕНЬ УДОБНО. В новой версии приходится догадываться, куда печатать КБК и т.п. Сумма на счёте изменилась, а какой и откуда платёж пришёл - оперативно не показывается.;предложение
Не удобная новая форма платформы. Старый вариант был более приемлем и понятен.;эмоции
Мне не нравится новый интерфейс. Не вся информация сразу видна в окне, особенно это касается выписок. Не понятно, за какой день надо распечатать выписку, точно также при формировании платежки , не видно информации всей, приходится спускаться вниз. Надо больше времени и работы мышкой , чтобы получить нужную информацию, чем было раньше.;предложение
Иногда не возможно дождаться смс приходится ещё раз заходитьдокументы которые просроченные на подпись постоянно появляются хотя их подписали и отправили в банк;эмоции
нет времени писать;эмоции
Во первых,очень мало выделяется время-ожидания,бывает ситуация,что нужно подождать,а когда приходит код -вылетает окошечко их системы и опять надо заходить и опять ждать,вот это мне не нравится.Во вторых,мне предыдущее оформление больше нравилось чем сейчас,потому что заходишь в онлайн и если надо отправить срочно платёжку поставщику,то просто не возможно отправить сразу. Надо опять войти в старую систему,быстро находишь того поставщика,т.к. я ему не один раз раннее проплачивала и только тогда можно сформировать платеж.Это самое главное,всётаки прежняя система была лучше.;предложение
После перехода на новую версию стало очень не удобно отправлять платежи, формировать выписки, а многие сервисы я вообще не могу найти. в частности в старой версии был виден курс покупки продажи валюты, сейчас этой информации нет и найти ее я не смогла. В целом новая версия на много хуже старой.;предложение
На обновленной системы Сбербанка Бизнес онлайн стало сложно работать.;эмоции
Оценка предварительная, ибо не вполне ещё освоил новую версию СБОЛ. По ощущениям, прежняя версия была интуитивно более понятна и удобна.;эмоции
Сложность входа в систему, заполнения и подтверждения.;эмоции
Не предоставляется ответ по причине не прохождение платежей, клиентская поддержка не точно отвечает и очень длительно.;эмоции
Старая версия была удобнее;эмоции
Много недоработок, заявки отправленные через систему до отделения не доходят, заказ звонка специалиста не дает результата. Исправить ошибки, обнаруженныев системе через техподдержку нельзя, заказ обратного звонка также остается без ответа.;эмоции
по строму было проще;эмоции
При той же функциональности изменился интерфейс в худшую сторону. Все что нужно, нашей компании это отправлять платежки и распечатывать выписки для анализа оборотов. Выписка ограничена по времени, интерфейс стал не наглядным т.е. если раньше все поля были в пределах видимости в форме стандартного платежного документа, теперь это линейная форма. Нет возможности откатить на прошлую форму ввода. За последние несколько лет это уже второй вариант смены интерфейса ... при полном сохранении прежней функциональности. Тарифы постоянно растут , ничего не меняется . Создается впечатление что банк за счет клиентов дает заработать разработчикам интерфейса. Для крупного банка это глупо.;предложение
Есть старый и новый сайт;эмоции
Очень неудобный новый интефейс!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!;эмоции
соответствует моим требованиям;эмоции
Достаточно часто, очень долго загружается система. Очень мелкий шрифт интерфейса. Нет подстройки под функционал клиента, поэтому много лишних функций на экране, которые не нужны конкретному клиенту.;предложение
Чеки из терминалов за выходные выгружаются с задержкой в сутки, а то и двое;эмоции
Считаю, если делается приложение, то оно должно быть функциональным и не урезанным, с настройками через компьютер. Т.е. приложение должно работать в, и из приложения. А не быть 'телевизором' компьютерной версии.;эмоции
С введением нового дизайна работа значительно в системе значительно усложнилась .В старом формате работать было проще.;эмоции
Нет уведомлений мгновенных (push);эмоции
Мне показалась старый интерфес проще.;эмоции
Новый интерфейс не удобный в работе. Старый был более понятным и проще.;эмоции
Банк, даже если он он-лайн, должен иметь признаки стабильности и консервативности. В некоторых моментах он становится похож на телефонных операторов в политике которыхпревалирует ориентация на сиюминутную прибыль и различные уловки для получения 'копеечной' прибыли в ущерб реальной возможности потерять клиента.;эмоции
не возможно дозвониться на горячую линию. медленно работает;эмоции
высокая плата;эмоции
В Раздел Валютные операции хочется добавить фильтры для формирования списка платежей по контрагентам;предложение
Невозможно оперативно решить ни один вопрос, в случае возникновения каких-либо сложностей связаться со своим обслуживающим банком по городскому телефону НЕВОЗМОЖНО!!!!!! В лучшем случае можно позвонить на единый номер, где ОЧЕНЬ долго не будет свободного специалиста, и не факт, что будет получен грамотный ответ.;эмоции
с одной стороны, это хорошо, что платежки быстро проводятся, а с другой стороны, у меня нет даже 5 минут, чтобы ее отменить. при статусе 'Принят АБС' платежку уже никак не вернуть :(;эмоции
прошлой версией было удобнее и понятнее пользоваться;эмоции
понятность и стабильность;эмоции
Долго загружается список платежек более 30 шт на лист. Нельзя заказать сортировку платежекпо клиентам: например все платежи по клиенту за 2 года.В выписке очень трудно отследить эквайринг на одному терминалу. Приходится это делать вручную.;предложение
частая недоступность системы, невозможно зайти ни с какого устройства, ни с какого браузера.;эмоции
Есть серьёзные ошибки на уровне потребительской логики, которые упорно не устраняются;эмоции
Не просматриваются выписки, только через печать, это очень неудобно.;предложение
Нет возможности передать в программу 1С выписку по валютному счету подобно тому , как передаются данные по рублевым счетам;предложение
нормально;эмоции
1. подтверждение контрагентов по смс 2. по отдельной организации формат pdf очень долго открывается 3. Не видно по какой причине ЗП спискинаходятся в статусе 'Принят АБС';эмоции
Новый интерфейс программы неудобен для меня.ухожу в старый вариант программы и работаю в нем!;эмоции
Новый интерфейс по сравнению с предыдущим очень неудобный;эмоции
Оценка относится к новому интерфейсу. За предыдущий я выставила бы высший бал. Менять внешний вид сервиса, в котором можно работать почти вслепую, консультировать по телефону, не видястраницу - убийство для юридических лиц! Платежное поручение должно иметь вид официального платежного поручения, а не сервиса для домашних хозяек!;эмоции
Трудно воспринимать новый дизайн, постоянно ищу нужную операцию, которую пытаюсь совершить;эмоции
можно еще чтонибуть добавить;эмоции
Удобно;эмоции
Здравствуйте! Новый интерфейс стал 'красивее', но менее удобен!;эмоции
Раньше (по старой системе) было удобней печатать и отправлять платёжные поручения.;эмоции
С телефона нельзя ввести новых агентов. Непонятно почему нельзя сббол и сбонлайн обьединить? Для ип шников было бы удобно все в одном месте видеть;эмоции
Новый интерфейс неудобен, сильно.;эмоции
старая версия удобнее;эмоции
старая версия намного лучше новой;эмоции
Бывают сбои в системе. Менее удобное заполнение платежных документов,чем у других он-лайн банков.;эмоции
Много махинаций необходимо , чтобы снять деньги. И с мобильного телефона не удобно, без компьютера не обойтись.;эмоции
Не мог найти платежных документов. Система не дала просмотреть документы далее 100 дней;предложение
нет дополнительных функций такие как сдача отчетностей восстановление паролей по корпоративной карте;предложение
С переходом на новую версию доступ к некоторым функциям (напр. создание нового документа по образцу старого) стал не очевиден. Функция нашлась, но совсем не там, где ожидал.С другой стороны, понравились моменты, например, когда система при подписании документа направляет, информируя о текущем статусе документа и доступных действиях с ним.;предложение
Работать в старом дизайне сайта было в разы удобнее. Новый дизайн совершенно неудобен при работе с большим объемом платежных поручений.;эмоции
Мне не нравится новый дизайн.;эмоции
Не устраивает то, что при вводе нового контрагента его надо подписывать через смс-сообщения. Удобнее отправлять документы в 1 клик, а не как реалиазовано в вашей системе - сначала подписать, потом отправить.;предложение
Неудобства: 1. Формирование печатной формы выписки по расчетному счету,. 2. Документы, отправленные по системе е-инвойсинг не всегда получены Сбербанком.;предложение
Старая версия нравилась больше;эмоции
Выписки по рублевым счетам находятся вне интуинтивно доступномрасположении. Для их формирования нужно сделать несколько ненужных шагов. Отмена отклоненных АБС платежек-только при личном посещении банка. Можно сделать по горячей линии-но платно. Самая дорогая цена формирования платежных поручении непосредственно специалистом в отделении банка. 700 руб против 200 вдругих банковских организациях.;предложение
Не совсем понятно как смотреть некоторые вещи.;эмоции
Несвоевременное отражение движений по бизнес карте.;эмоции
очень долго отражаются га р/сч списания по карте, т.е. я рассчиталась картой сегодня, а списания только через два, а то и три дня.;эмоции
связь через интернет работает плохо, придешь к вам, всегда огромные очереди, ждешь часами.;эмоции
Сама по себе система очень полезна как средство дистанционной работы со счетом. Я ИП без работников и бухгалтера и пользуюсь этой системой редко - 2-3 раза в месяц. Я хорошо освоил предыдущую версию и она меня полностью устраивала, но тут как назло вышла новая версия и я до сих пор не освоил ее полностью. Каждый раз приходится все делать 'с помощью тыка' и каждый раз хочется убить человека, который решил все изменить. Есть хорошая мудрость 'лучшее враг хорошего'. Зачем надо было все менять? Нам это не надо, а надо только авторам, чтобы оправдать свое существование и зарплатуценой создания неудобств всем пользователям.;эмоции
