Добрый день. Если мое мнение что-то изменит... Я привыкла видеть перед собой платежное поручение т.е. таблицу. Мне так проще заполнять. Я сразу вижу ошибки и быстрее заполняю новый платеж. Сейчас неудобно.Распечатывать выписки банка тоже быстрее было раньше.;предложение
старая версия слишком перегруженная, новая лучше, но непонятен пока функционал;эмоции
Увеличилось время обработки платежных поручений.;эмоции
Не удобно пользоваться новой версией системы. Особенно что касается выписок и документов к ним.Чтобы распечатать документы к выписке , нужно несколько раз переходить, искать. Очень не удобно. Должно быть видна выписка со всеми документами и кнопка тут же распечатать и выписку и документы к ней.;предложение
В истории отображаются только расходы, почему не отображаются поступления и хотелось бы получить поиск в истории.;предложение
Очень часто долго думает(зависает);эмоции
В принципе, все устраивает, оценила на 8. Из недочетов- не сразу обновляется информация и не всегда понятно состояние счета, когда ждешь какой нибудь перевод.;эмоции
Задумка работы системы Сбербанк Бизнес Онлайн понятна, интересна, перспективна. Система довольно часто работает со сбоями в проведенииплатёжных документов и получении дополнительной информации.;эмоции
Один из платежей завис, остальное все хорошо.;эмоции
В целом довольны работой системы. Однако бывают случаи не проведения документов (отвергаются) по непонятным причинам. Документы ставятся в картотеку, затем оплачиваются, а признак картотеки остается до тех пор, пока не обратишься с жалобой с тех.поддержку;эмоции
не удобно просматривать платежные поручения, отправленные ранее;эмоции
В целом работает быстро и понятно, но иногда не приходя смс для подтверждения и не обновляется выписка и вообще выписка не очень удобная;эмоции
Шаблоны на платежи нельзя делать с мобильного приложения и нет смс оповещения отпоступоении денежных средств на счёт. Это бы во многом упростило работу!;предложение
Очень неудобно и приходится долго искать, то что нужно. В старой системе было все видно сразу и понятно. В другой компании не стала переходить на новую версию. Выписка была компактней и удобней.;эмоции
Постоянные сбои в системе, запрос на выписку в настоящее время выполняется более 2-х часов;эмоции
не совсем удобен поиск платежных поручения. затруднительный ввод кода кбк;предложение
К предыдущей системе привыкли, удобно было работать. Смысл был все менять, ради красивого дизайна?!;эмоции
Нет СМС оповещения об операциях, в отличие от Сбербанк Онлайн. В личном кабинете очень сложно разобраться, опять же в отличие от Сбербанк Онлайн;предложение
Новый интерфейс неудобный. Много функций есть но все равно надо ехать лично в банк. Когда полностью будет он Лайн похож на 21 век;эмоции
Перезагруженный, неинформативный интерфейс. Новичок, впервые столкнувшийся с системой онлайн-банкинга, будет теряться. Менее успешные банки имеют более эффективный программы, такие как ФБ Инноваций и Развития, например.;эмоции
Не удобный поиск (в сравнение с 5 ю базамиПО, в которых работаю);предложение
Обновления с каждым разом ухудшают работу;эмоции
Происходит сбой при загрузке платежных поручений из 1С. При импорте окно загрузке открывается и не закрывается, не смотря на то что загрузочный файл выбран. Старая версия было удобней.;эмоции
новая версия интерфейса раздута, отличается от предыдущей, приходится учиться заново;эмоции
В обновленной версии много непонятного для меня.;эмоции
Не удобно работать с шаблонами платежей. Не удобная работа с выписками. Долго реагирует ответ на письма в банк.;эмоции
Очень долго поступают деньги на счет,после оплаты с терминала. В субботу и воскресенье вообще не перечесляются! В пятницу перевела деньги себе на карту со счета бизнес и получила только в понедельник! Почему?;эмоции
В старой версии все было доступней и понятней;эмоции
Не работает служба поддержки (не дозвониться, чат также не рабртает). Не нужная смена интерфейса. Низкая информативность.;эмоции
не нравится новая программа.;эмоции
Есть неудобства в новой версии.;эмоции
В целом устраивает, за исключением нескольких моментов: очень быстро 'вылетаешь' из личного кабинета, постоянно приходится заново вводить пароль и смс. Иногда крайне долго приходят смс, что замедляет работу в БК.;эмоции
например, чтобы отменить случайно отправленное платёжное поручение, нужно звонить в банк, что не всегда быстро получается (ввиду ожидания ответа от сотрудников/некорректно работающего тонального режима/не совсем понятных пунктов меню автоинформатора) через вкладку 'письма в банк' можно отправить письмо от отмене, но все равно надо подтверждать звонком в банк... когда дозвонишься подтвердишь, платёжное поручение уже исполнится..;предложение
Не хватает некоторых опций в приложении;эмоции
Бывают сбои, после которых восстановление не всегда проходит просто.;эмоции
Предыдущая версия была удобней в использовании.;эмоции
НЕ НРАВИТСЯ НОВЫЙ ИНТЕРФЕЙС;эмоции
не удобно. очень неудобно. не видно сколько средств на счету. отражается недостоверная информация. не видно (полностью) реквизиты.работа в новой системе занимает очень много времении не удобнав работе.;эмоции
Не надо постояно менять алгоритм сайта. Пока к одному привыкнешь, вводится следующий . Предыдущий был очень удобный в работе. Сейчас идут отказы в оплате. Хорошо, что сохранен старый вариант. Новым не пользуюсь.;эмоции
Нет прямой связи с исполнителями сбербанка, вопрос о работе задать человеку невозможно;эмоции
Очень неудобно стало смотреть платежи и создавать их по сравнению со старой версией;эмоции
Очень не удобно! низкая контрастность,вид платёжного поручения не соответствует виду на бумажном носителе, это очень мешает работе!и ещё много чего старый дизайн намного лучше , это мнение многих моих знакомых!;эмоции
Мне удобно не выезжая делать платежи on-line и следить за своим расчетным счетом с любой точки, где бы я не была. Но в новой версии я никак не могу получить выписку с приложениями. такая услуга была в старой версии. Мне необходимо видеть платежное поручение контрагента, т.к. контрагент не всегда правильно указывает назначение платежа, особенно в начале работы или при смене бухгалтера. Кроме этого в новой версии не могла подписать документ (платежное поручение на оплату налога). Не приходило смс! Перешла в старую версию, там сразу получила смс для подписи. Причем их столько пришло, сколько раз я запрашивала. Пока в новой версии не комфортно, многое непонятно.;эмоции
Хуже, чем старая версия.;эмоции
Сложно искать разные файлы;эмоции
Со старой версией было проще работать,но надеемся и к этой привыкнем.;эмоции
Новая версия сбербизнесонлайн сырая, либо совсем нет возможности создать шаблон по зарплатному проекту, либо его запрятали так, что трудно найти. Период движения средств только месяц, чтобы создать выписку за квартал надо пройти семь кругов ада. Пользовался старой версией с удовольствием, но маркетинг и желание нового убивают практичность.;эмоции
у нас большая организация ОАО Энерговентиляция и нам изначально был неправильно предложен вашими менеджерами Сбербанк Онлайн: у нас за день бывает до 30 платежных поручений,приходится заходить под логином главбуха и каждое поручение подписывать её СМС-ками, затем заходим под логином руководителя и подписываем его СМС-ками,уже сколько раз просили менеджера выслать нам договор на Клиент-банк,никакой реакции с вашей стороны,в итоге оплата поставщикам и з/платный проект у нас в другом банке,а в вашем банке мы только передерживаем свободные денежные средства;эмоции
новый интерфейс неудобен, прежняяверсия лучше.;эмоции
Постоянно какие-то проблемы:то техсбой, то страница не открывается,очень плохо работает эта система;эмоции
старая версия была привычней а эту надо изучать время нету;эмоции
Не очень удобен новый интерфейс. Старому интерфейсу поставила бы 10.;эмоции
1. Очень много нужно сделать действий чтобы распечатать выписку. 2. Выписку в печатной форме желательно в книжном варианте.;предложение
Медленно проводятся платежные поручения, например, если документ отправлен в банк вчерашним числом, то исполнение может случится только на следующий день ( сотрудники банка объясняют это какой-то очередью ). А если необходим срочный платеж???;эмоции
Новая версия СбербанкОнлайн совершенно не нравится, не удобная навигация, не комфортно в ней работать, прежняя нравится гораздо больше.;эмоции
2 раза пришлось обращаться в офис сбербанка ( с ожиданием первый раз -10 мин, а вот 2 раз более часа!!!) для разблокировки учетной записи. А запись блокировалась по загадочным причинам после принудительной смены пароля. При этом системой я пользуюсь менее года.Если так и дальше будет - придется сменить банк.;эмоции
мало возможностей отбора;эмоции
Запутанное меню, тяжело загружается. Старая версия удобнее.;эмоции
Платежи уходят и приходят с большой задержкой, смски тоже приходят не регулярно. Интерфейс тоже далек от идеала, к примеру сравните с банк клиентом ОТПбанка.;эмоции
Старая версия намного удобнее, все более наглядно.;эмоции
интуитивно не понятно где что искать. всегда только за месяц. а мне нужно платежи за квартал и год . Для налоговой и для контроля;эмоции
Новый интерфейс абсолютно неудобный в работе и к нему предстоит еще очень долго привыкать. Поначалу очень хотелось подключиться к старому интерфейсу, но позвонив в службу теххподержки по обслуживанию клиентов бизнес онлайн, сотрудник пояснил, что к сожалению, это невозможно(((. Действительно очень жаль, что совершенно не дали времени для адаптации. Далее, задав такие вопросы где можно посмотреть остаток по счетам, как его обновить, я услышал у сотрудника, 'сейчас уточню' и после этого принялся куда-то звонить. Это как?! Даже сотрудник техподдержки 'БизнесОнлайн' не умеет пользоваться обновленным интерфейсом системы 'СбербанкБизнесОнлайн'. После этого вы спрашиваете меня об оценке системы 'СбербанкБизнесОнлайн'. Надеюсь, я понятно все разъяснил...;эмоции
При ошибке в ФИО клиента на зачисление денежных средств в реестре, банк возвращает денежные средства на счет в организацию, вместо оповещения о возможности изменения данных в реестре. Например как в Россельхоз банке.;предложение
Очень неудобный интеррфейс, выделение цветом, да и вообще все ужасно;эмоции
С необходимого для работы сервиса обмена документами с ИФНС и прочими организациями не приходит оповещение на электронную почту. В связи с чем важные решения принимаются не своевременно.;предложение
несмотря на то, что обновление прошло уже достаточно давно, привыкнуть к новой системе очень трудно. Некоторые функции только в старой системе есть и приходится переходить на прежнюю версию;эмоции
В целом неплохо, но бывают сбои при обновлении системы.;эмоции
до этого пользовалась другим банк-клиентом , более простой интерфейс был. В целом все неплохо, бываютсложные моменты например с выписками.;эмоции
Все не удобно и не понятно;эмоции
в новом 'Сбербанк Бизнес Онлайн' самый ужасный интерфейс;эмоции
Нет возможности мгновенно получать сообщения о поступлении средств на счет;эмоции
Нет указания на конкретные действия, например: Пришло уведомление об окончании срока действия ключа. Указаний куда идти, по какому адресу, какие документы с собой брать не имеется, соответственно приходится выяснять телефонным опросом.;предложение
Возможно так только со мной. Но мне каждый раз сложно разобраться с интерфейсом после очередного изменения, а подсказки не всегда и понятны и доступны.;эмоции
Пока не совсем понятно, как работать. Со старой системой более удобно;эмоции
Не удобно функционально, через *опу некоторые функции;эмоции
Не удобный интерфейс;эмоции
Актуализация счета только рано утром происходит, и больше не обновляется. Нет оповещения через смс о движении денег по счету.;эмоции
Хотелось бы более широкий фильтр отбора;предложение
для того чтобы внести средства на депозит нужно оформлять дополнительное соглашение, зачем?;эмоции
Обслуживание бизнес-клиентов намного сложнее, чем физических лиц;эмоции
Тк интерфейс не до конца интуитивно понятен, куда нажать чтобы получить результат;эмоции
В старом клиенте можно было делать выписки за большой период, а сейчас только за месяц максиму. Нет подсказок при оплате в бюджет (налоги, ПФР, ОМС и т.д.);эмоции
В мобильном приложении невозможно подписать платёж ,если получатель не внесен в список контрагентов;
Новый виде не очень удобно вносить текстовое сообщение в платежном поручении;эмоции
Почему по ИНН не подбивает реквизиты, у всех клиент банков подбивает. А у вас надо ручками надо;эмоции
Не очень нравится дизайн, все каким-то мелким шрифтом и вкладки не очень удобны. Но это лично для меня.;эмоции
Иногда система виснет. Не доступна информация после 17-00.;эмоции
не качественно;эмоции
Есть технические недоработки. Сложный процесс по формировании выписки.;эмоции
сыровато;эмоции
После обновления стало трудно найти нужную информацию. Не устраивает, что выписку по счетам можно скачать только за 100 дней.;предложение
Платежи не проводят после 17.00,часто виснет, бывают сбои,;эмоции
после обновления системы очень сложно привыкнуть и найти нужные продукты и функции;эмоции
Долгий перевод средств.;эмоции
1. Моя выручка - только наличные (пока).Постоянно сталкиваюсь с проблемой помещения средств на расчетный счет. Новые банкоматы принимают до 200 купюр, но не позволяют проводить самоинкасацию. Старые банкоматы работают медленно и к ним всегда очередь.(-1 бал) 2. Не могу прочитать документы и сообщения. Вижу в оранжевом поле значимое число. Но кликомничего не открывается. Если сообщения действительно есть, то оно должно быть доступно для ознакомления. Если сообщений нет, то система не должна отвлекать ложными сигналами. (-1 бал);предложение
Неудобный интерфейс;эмоции
теперь я трачу больше времени чтобы войти в нужный мне раздел. В целом старая система была лучше , нагляднее, проще.Может просто привык к ней. По моемупрограммисты не очень представляют себе ту рутину с которой приходится встречаться ежедневно пользователю: проверить поступления, перчислить деньги, распечатать выписку платежа,распечатать баланс за период. То что появились подсказки по правильности заполнения платежек это конесчно плюс. есть и другие плюсы, но в целом мне не нравится.;эмоции
Старый интерфейс мне нравился значительно больше - все был под рукой, все основные операции можно было сделать быстро и просто. В новом интерфейсе-же все сделано красиво, но крайне не удобно - чтобы сделать выписку приходится совершать кучу лишних кликов, бог знает где находятся необходимые действия. Если цель стояла сделать красиво -ну да, что то получилось. Но к удобству это ни какого отношения не имеет. Дизайнеры интерфейсов, похоже, сами ни когда не работали с интерфейсом и сделали полный шлак. В общем - за интерфейс вам твердая двойка (2) из 5 возможных. В конце-концов должно быть, в первую очередь, удобно и просто и уже потом красиво.;эмоции
Надо делать много лишних кликов, открывая вкладки. Предыдущая версия более проще в работе. И на данный момент у меня нет уже возможности перейти на старую версию. Очень жаль.;эмоции
раньше было лучше, меньше расплывчатости;эмоции
?;эмоции
нет возможности выгрузить платежное поручение;предложение
Трудно понимаемый интерфейс, много нагромождений.;эмоции
Работает корректно не во всех браузерах. Последнее время почему-то стала высвечиваться мобильная версия сначала на компьютере, потом уже переход на обычную.И еще что касается мобильной версии, многие функции не доступны. Например, переводы;предложение
Не очень понятный интерфейс, нет возможности редактирования в момент печатания платежного поручения. Всё должно быть понятно интуитивно, например как догадаться, сто стрелочка означает дальнейшее 'кликанье' для проведения операции ?;эмоции
нет отметки банка на самой расширенной выписке при не распечатывании платежных поручений;предложение
В новой версии нет возможности посмотреть полную сумму оборотов по кредиту за целый день.;предложение
Если копируешь платеж, то невозможно в нем сразу сделать какие-либо изменения, нужно сначала его сохранить, а только потом редактировать .и такое подобное в других функциях.;предложение
Интуитивно НЕ понятный интерфейс. В старой версии нужные функции находились быстро, сейчас приходиться копаться и не всегда находишь что нужно;эмоции
Удобство и функционал на низком уровне (по сравнению с предыдущей версией: - более долгая загрузка страниц пр переходе - почти нет настроек функционала (пытаюсь исправить нумерацию платежек - система выдает номера в какой-то неведомой последовательности, присваивает по два раза статусы 'без НДС');предложение
В автомате работает, частные случаи не рассматриваются должным образом;эмоции
Неоднократно писал замечания припереходе на новую версию никто ничего не менял.;эмоции
Очень трудно перевести деньги с системы бизнес Онлайн на карточку физического лица. Долго и трудно ( да и проценты не маленькие) нужно делать множество манипуляций с компьютером и телефоном. Должно быть проще и безопаснее. Пока трудно и вязко. С уважением ЛА;эмоции
НЕ УДОБНОЕ ФОРМИРОВАНИЕ ВЫПИСКИ, НЕ ОБНОВЛЯЮТСЯ ОСТАТКИ ПО СЧЕТУ ОН ЛАЙН, НЕ УДОБНО ВВОДИТЬ СУММУ В ПЛАТЕЖКАХ;эмоции
Ничего не понятно где что находится . Названия ссылок не интуитивные. Не дублируются названия. Не ясно где находишься. Не актуальные стартовые страницы разделов. Окна раздуты и кнопку приходится искать очень далеко внизу. Долго обновляется статус счета. Нет смс оповещения о поступлении денежных средств.;эмоции
Я так решил;эмоции
Система не идеальна , частые сбои которые не могут объяснить сотрудники сбербанка.Система будет гибче в случае быстрой технической поддержки , на данном этапе поддержки нет .;эмоции
Есть недочеты в меню. Инвосинг грузится только через интернет експлоер или мозилу.;эмоции
В целом все хорошо, но сделали бы какой то видео урок или обучали бы в сбер банках как пользоваться новой системой, а то ввели а обучить что и как нет.. ну ав целом неплохополучилось;предложение
Я не поставил 10 балов, потому что через систему через смартфон не могу посмотреть обороты по счету и не могу сделать платёжку по зарплатному проекту.;предложение
СМС сообщенияиногда приходят очень поздно, бывали случаи ,что смс не приходили.;эмоции
Не нравиться интерфейс. За время моей работы в системе она меняется уже второй раз.;эмоции
Верните старую версию сбербанк бизнес онлайн;эмоции
Медленно работает, функции находятся в неочевидных труднодоступных местах.;эмоции
Новая версия работает безобразно, подгрузить документы невозможно- висит, до техподдержки дозвониться невозможно, при работе с ГОЗ платежку проверяют 2-3 дня, и традиционно высокая стоимость. В общем долго, неудобно, дорого.;эмоции
Потому что ко всему новому приходится привыкать и всегда есть сложности при освоении - то не могу открыть документ, который присылает служба банка в формате ворд (не знаю связано это с новым дизайном), то не можешь найти привычные документы и т.п.;эмоции
Пивычнее старая система;эмоции
Старая версия была проще в работе;эмоции
1.Банк резервирует суммы денежных средств для списания комиссий, а я не могу видеть эти суммы, следовательно, не могу планировать расходование средств по счёту. 2.Тех.поддержка в чате на все вопросы перенаправляет на телефон 8800...., а на телефоне требуется пройти процедуру аутентификации, для чего оператор задаёт недостаточно чётко сформулированные вопросы. 3.Невозможно оперативно отозвать платёжное поручение (при необходимости).;предложение
нет раздела отправки писем в Банк (он в старом интерфейсе), не удобно пролистывать платжки на подпись (часто там висят просроченные платежки, которые нельзя удалить);предложение
мелкий шрифт на платежных поручениях медленно работает в часы пик не исправлена орфографическая ошибка в наименовании организации;эмоции
Высокая стоимость обслуживания;эмоции
Не всегда получаем ответ на письма , не всегда работает оперативно отзыв платежных поручений;эмоции
Есть не большие не удобства.;эмоции
Порой не очень интуитивна;эмоции
Письма в банк остаются без ответа, никто на них не реагирует, до тех пор, пока не позвонишь менеджеру (что получается с большим трудом - дозвониться) и не спросишь что с ответом и будет ли он. Нам ответили на запрос один раз, при том, что пришлось много раз позвонить в обслуживающий офис.;эмоции
очень не информативная первая страница....надо думать какой раздел открыть, чтоб начать работу;эмоции
не очень удобный поиск п/п;эмоции
Заблокировали карту;эмоции
плохо работает обратная связь: отправляем документы (письма. заявки, заявления), получаем статус 'принят' или 'обработан', а бывало и так, что в результате документ не исполнен по каким-то причинам и нас об этом не проинформировали.;эмоции
В целом всё устраивает, немного неудобно создавать копии документов;эмоции
Постоянные проблемы с системой одноразовых паролей - приходят с большой задержкой, приходят будущей датой (декабрь 2017 года), приходят смс с неправильными номерами платежных поручений. Неоднократно оставляли обращения, ситуация не меняется. Техподдержка ничем не помогает: то телефон плохой, то оператор. Смс-оповещения от другого банка на тот же телефон и номер приходят без сбоев.;эмоции
Изменения очень неудобны для работы.Верните прежний формат.;эмоции
Операции по корпоративной карте отражаются на 5-й и более день. Никогда точно не знаешь остаток на счету.;эмоции
Новый интерфейс просто ужасен, глюки при загрузке платежных поручений из 1С, выгрузку выписок в 1С черт возьми как мозг нужно сломать чтобы найти. В новом интерфейсе исчезла пакетная обработка платежных поручений.;предложение
Не совершенен алгоритм поиска платежей по 'Истории платежей'. Как правило поиск не даёт результата при этом требует ввод многих параметров для поиска платёжки.;предложение
непонятный интерфейс, всё запутанно;эмоции
Я оценила Вашу систему именно так, потому что в последнее время я посещаю отделение банка для разблокировки счета, для поправки всяких незначительных мелочей каждый день! Я трачу свое время, деньги и нервные клетки! Я очень недовольна Вашей работой! Я не могу нормально работать, постоянно создаете какие то препятствия!;эмоции
При обновлении сайта,было не которое время замешательство, потому что изменилось привычное меню документов и их формирование .;эмоции
Зачем нужно было менять интерфейс? Все так было до этого удобно, что бы заново разбираться что к чему!!!;эмоции
Удобный, интуитивно понятный интерфейс и визуализация.Не удобна частая смена паролей для входа в систему, периодически не работает служба обмена письмами с банком.;предложение
После импорта платежных поручений не ставится номер по порядку автоматически, если делать копирование, а только создаешь когда новый. Много манипуляций для копирования платежного поручения. Чтобы узнать сумму платежных поручений нужно зайти во вкладку созданные, раньше удобнее было.;предложение
1. Невозможно подписать нового контрагента сразу из платежки, приходится заходить в справочник 'Контрагенты', заводить там нового контрагента и только потом подписывать, а это не удобно, т.к. мы платежки вызгужаем из 1С и там предварительно заводим этого контрагента, а потом в СББОЛ приходится ещё раз заводить контрагента. 2. Нет возможности подписать сразу несколько платежек, приходиться каждую подписывать отдельно, нажимая для подписания одной платежки 3 кнопки, т.е. при подписании 30 платежек приходиться 'кликать' 90 раз.;предложение
зачем поменяли отлаженную систему.;эмоции
Слишком долгий вход: пин-код, логин, пароль. Я понимаю, что это для нашей же безопасности, но все же. нет возможности выгрузки валютных выписок при открытии депозита ( в целом это делать удобно) 2 раза программа записывала срок меньше, чем указывалось в форме заявки (30 ней вместо 31), и тогда терялась выгода при пролонгации;предложение
Очень не удобный интерфейс.И никто не может проконсультировать!!!!;эмоции
это оценка старой системы (8) и новой (3);эмоции
Платежные поручения выполнять ужасно. В старом дизайне было все понятно.;эмоции
Мне все понятно. Пользоваться удобно.;эмоции
Не всегда удобно выполнить платёж, проще это сделать не через мобильное приложение.;эмоции
Новая система мне не нравится, много непонятного.;эмоции
Неудобная, не сразу найдешь, что нужно, приходится много раз нажимать на разные кнопки. Старая система была гораздо удобнее;эмоции
До последнего обновления система была проще;эмоции
Не устраивает новый сервис, в старом варианте все было наглядно: и обороты по дням, и платежки, и формировать документы легче, и выписку за период сформировать проблема, только за месяц, мне удобнее поквартально. Верните старую версию;предложение
не нравится дизайн, не нравится формирование выписок;эмоции
не нравиться программа в новой версии;эмоции
Данная система ориентирована немикро ИП в одном лице, не ведущего никакого бухгалтерского учета. Для БИЗНЕСА не удобно, не информативно, слишкомзапутано в ссылках и неудобно в загрузке и выгрузке документов из других программ ( в частности 1С);эмоции
Очень не удобно;эмоции
Не удобно стало после последних обновлении... До этого всё было на оценку 10++++;эмоции
Неудобная система. Тормозит. Невозможно отменить ошибочный платеж;предложение
Наплевательское отношение к замечаниям на недочёты и неудобства- в основном это касается нового кривого дизайна в котором информация не бьётся на блоки с важным и второстепенным, а перемешивается в единую массу на экране;эмоции
долго приходится ждать ответа на посланные письма в банк.;предложение
Слишком много лишних телодвижений добавили,лично мне неудобных. Хотя некоторые нововведения вполне хороши.;эмоции
"В целом очень удобно работать через интернет, но уже несколько раз было проведено обновление программы, которое, по моему мнению, усложнило работу бухгалтера. Приходится во-первых, пользоваться инструкцией по пользованию, а это более 200 листов машинописного текста; во-вторых, стало намного больше времени получить выписку печатной формы для обработки; в-третьих, я думаю, что необходимо делать доступ на демо-версии по обновлению интерфейса, а не как обухом по голове, пришел на работу и сразу работай только в программе с обновленным интерфейсом, хоть караул кричи. Не знаешь, куда бежать из-за этого обновления!!!! А нужно ведь РАБОТАТЬ!!! Времени на изучение Ваших инструкций абсолютно нет. НЕ ДЕЛАЙТЕ КАРДИНАЛЬНЫХ ИЗМЕНЕНИЙ!!!!!!!!!!!!!!";предложение
по несколько дней не обновляется сколько денег на счёте .;эмоции
Я длительное время работал в старом дизайне сбербанк бизнес онлайн , Я к нему привык . Перейдя на новый дизайн мне не все понятно что где находится , приходится искать.;эмоции
потому что именно ни столько в ней удобно работать..что-то очень удобно - прям на 10+, а что-то просто ну совсем не удобно..;эмоции
иногда долго приходится ждать смс с паролем;эмоции
долго загружается первая страница;эмоции
26.06.2017 не загружался реестр на выплату ЗП;эмоции
В целом я доволен работой, просто не бывает всё идеально, поэтому оставил пару баллов на совершенствование.;эмоции
При переводе денег на карту со счета приходится ожидать длительное время (если это не зарплатный проект). Невозможно перевести деньги в выходные, так же в выходные дни не происходит зачисление денег с терминала на счет;предложение
Консервативность. Интерфейс старой версии удовлетворял полностью. Все операции были просты и интуитивно понятны даже новичку, чего не скажешь о новой версии. И, крайне неприятен принудительный переход к новой версии и невозможность вернуться к старой.;эмоции
Иногда очень долго думает;эмоции
в последнее время участились технические сбои ( долго не приходят СМС-оповещения). А в целом хорошая система.;эмоции
НЕудобноезаполнениеплатёжек;эмоции
1. Не очень удобно наличие ограничения объема пересылаемых сообщений в банк. Например, скан договора приходится дробить и переправлять несколькими письмами.;предложение
1. Нет возможности создать чистый шаблон и его редактирования. 2. Отсутствие кнопки обновления списка платежных поручений и денежных средств на счете.В старой версии это было доступно и удобно.;предложение
В связи с тем, что иногда система не работает из-за сбоев или технических неполадок;эмоции
Кардинально измененный онлайн банк, без подсказок приводит в ступор. Вроде как он понятен, но даже слова в панелях управления значительно отличаются от предыдущей версии. И самое несмешное слышали бы вы как о вашей обновленной ПО в банкоматах отзываются старики, которое кординально отличается от предыдущей и которое еще подзависает.;предложение
Бывают задержки с СМС-ками. Нельзя посмотреть подробную расшифровку документов на картотеке.;предложение
нет актуальности по счетам(задержка списания средств);эмоции
автоматически включился новый интерфейс, ужасно не удобный для меня. привык к старому где все было понятно и доступно;эмоции
Бывают сбои;эмоции
Все шло нормально до этой недели. Теперь платеж, по которому был отказ АБС - висит в проведенных суммах;предложение
Самый ужасный банк, начиная от людей/сотрудников банка, заканчивая системой клиентоориентированности и обратной связи (ни разу за год я не получил звонка, хотя просил много раз и т.п..) Устал бороться и терпеть все это, поэтому закрываю Р/с и ухожу.;эмоции
зачем менять настройки, только привыкаешь и учись по новому?;эмоции
Этому новому интерфейсу ещё есть куда расти. Внимание на Тинькофф и Точку;эмоции
Подвисает программа;эмоции
новая система не удобна, остатки по дням не видны, выписки выгружать не удобно, не знаю как привыкнуть , работаю уже месяц, очень замедляет работу;предложение
Постоянные сбои в системе платежей. Зависание платежей на длительный срок. Плохое обслуживание;предложение
Меню изменили полностью. Занимает много времени, что бы найти нужную информацию. Программа доработана не полностью, порой необходим переход в старую версию. Пока улучшений нет. Одни проблемы. Трудозатраты на проведение операций в Бизнес Онлайн увеличились. Не каждый может позволить себе выделить дополнительно время на обучение в вашей новой версии не получив ни чего в замен.;эмоции
Новая версия Сбербанка Бизнес Онлайн в целом неплохая, но очень неудобно, что выписку возможно сделать только за 100 дней (хотелось бы 365 дней)...,долго обновляется состояние счета, не очень удобный дизайн.;предложение
Новый интерфейс не удобный, не понятно где что лежит. В старом формате всё логично. И это не из-за привычки пользования. На самом деле не удобно стало.;эмоции
очень неудобно;эмоции
Мне не нравится новая система оплаты по платёжным поручениям, старая была для меня удобней и проще.;эмоции
Часто ставят запрет платежей без основания, отказ ни как ни комментируют, информацию до клиента не доводят;предложение
Новый интерфейс не совсем удобен в работе. Плюсы его только в том, что символы на экране крупнее и выписку формировать удобнее. Подписывать документы по одному совсем не удобно.;предложение
Заходишь неизвестно куда, а чтобы попасть на главную страницу даже операторы затрудняются, а вообщем ставить нужно 1;эмоции
Некоторые моменты не понятны;эмоции
Новый стиль меня не утраевает . Старая версия намного проще;эмоции
Не очень удобный интерфейс;эмоции
не всегда удобно и понятно;эмоции
периодически недоступны некоторые функции в мобильном приложении, например создание и отправка платежки, что создаёт неудобства;эмоции
Совершенствуйтесь;эмоции
Система не для людей, интерфейс не продуман, все через *опу;эмоции
Задержки с обновлением остатков.;эмоции
Не очень нравится последнее обновление,может быть надо привыкнуть.В старой лучше всё было видно.;эмоции
усложнили интерфейс;эмоции
постоянные проблемы с идентификацией компании при входе в систему( не распознает пароль);эмоции
Менее прозрачный удобный интерфейс по сравнению с предыдущим;эмоции
Реализуйте, пожалуйста, возможность создавать зарплатные ведомости в приложении. Сейчас их можно только подписывать;предложение
после обновления интерфэиса, стало хуже. менее удобнее, хуже видно, меньше возможностей. да и в старом можно было много чего улучшить. Все остальные советы по оптимизации за оплату));предложение
Привык работать в старой версии.В новой версии не могу разобраться ,не могу перевести деньги на другой счет.;эмоции
Средняя оценка. Есть сбои в самые нужные моменты, задержки по срокам передачи платежей.Обслуживание счета на мой взгляд дорогое для малого ИП.;эмоции
В новой версии СББОЛ не очень удобная форма формирования выписок. Так например. в отличие от старой версии, нет варианта выбора периода как ' За предыдущий день' и 'За последние три дня'. Эти функции были в старом варианте и были востребованы. Так же исчезла возможность скачивания выписки с автоматическим присвоением имени файлу kl_to_1c, что привело существенным неудобствам загрузки выписок в программу 1С.;предложение
Когда распечатываешь расширенную выписку, видно все, включая назначение платежа подробно (№ счета, накладной и т.д.) Более поздняя версия не дает распечатать назначение платежа, что неудобно и в дальнейшем может затруднить поиск.;предложение
Постоянно обрываются сессии, приходится перезагружаться. Нельзя сделать платежку завтрашним числом и послать ее в банк так, чтобы платеж был проведен завтра.;предложение
нет смс оповещения о поступлении средств на р/сч;предложение
В новой версии интуитивно не всегда понятно как перейти к следующему шагу. Приходится достаточно долго искать.;эмоции
нет возможности оплачивать картой в интернете.;эмоции
Бывают не понятные сбои;эмоции
в принципе нормально, нов обзоре платежей, например не все важные поля можно посмотреть, приходится прокручивать бегунок;предложение
не пoнятнooт кoгo пришли средства, пoка не зайдешь в выписку, фильтр для пoиска не удoбный;предложение
Не очень удобно работать в новом интерфейсе.Раньше было удобнее.Приходится тратить время,чтобы найти то,что нужно или возвращаться в старый интерфейс.Может быть можно как то оптимизировать работу,наверно,нужно изучить,но к сожалению все время занято;эмоции
